lipid,model,kernel_family,n_folds,n_runs,test_rmse_z_mean,test_rmse_z_median,test_rmse_z_min,test_rmse_z_max,test_corr_mean,test_corr_median,test_corr_min,test_corr_max,test_r2_mean,test_r2_median,test_r2_min,test_r2_max,mean_pred_std_z_mean,mean_pred_std_z_median,mean_pred_std_z_min,mean_pred_std_z_max,fit_sec_mean,fit_sec_median,fit_sec_min,fit_sec_max
PC 35:1 PE 38:1,learnls-manifold-nu2-K1300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.95,manifold,8,8,0.9877464845776558,0.9868869185447693,0.8046157956123352,1.143726825714111,0.15434828935464293,0.1396643220133306,0.1329660903610731,0.203700214260891,-0.008314304323829149,-0.009753454068211799,-0.0400978997340426,0.0254912479487778,0.9629906713962555,0.9620528519153596,0.9417903423309326,0.981357216835022,737.7391889810563,736.9386959791184,559.7733387470246,882.1549282550811
PC 35:1 PE 38:1,[full] SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,1.0043129561884294,1.005038414391044,0.9759270370172931,1.0465023760420091,0.19511396098618783,0.18707536987442636,0.1274968403045302,0.2610819883498382,-0.009058331454259851,-0.0101129048633874,-0.0951672230615707,0.047566418418647,,,,,,,,
PC 35:1 PE 38:1,[full] MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9710,whole-brain Riemann manifold latent GP (inducing-point),8,8,1.0053586228116493,1.0057453776924152,0.9750339436787817,1.0403457571658221,0.18563106196476115,0.1770744404217445,0.1235271931639593,0.2614235860559291,-0.011184495685631974,-0.0115273349942466,-0.0823192944529278,0.0493088086742024,,,,,,,,
PC 35:1 PE 38:1,[full] SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.9-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,1.0089225607438415,1.0057830943682713,0.9824016726771125,1.0520912877602826,0.18871917554550327,0.18312289324580738,0.1289191884023092,0.2384961627549563,-0.018331714243398873,-0.011605364464722,-0.1068960777810899,0.0348869535212115,,,,,,,,
PC 35:1 PE 38:1,[full] MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9710,whole-brain Riemann manifold latent GP (inducing-point),8,8,1.0098061815602655,1.0063715500033843,0.9774397698671905,1.0481600451366888,0.19229411405861882,0.1797766094665311,0.1507828175723977,0.2486813144615208,-0.02021109894718246,-0.012824594015264059,-0.0986394802209456,0.0446114962819736,,,,,,,,
PC 35:1 PE 38:1,[full] MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.910,whole-brain Riemann manifold latent GP (inducing-point),8,8,1.0105491622423297,1.006541324207097,0.9794532242836982,1.0596535593501721,0.1837591947899776,0.17400631649308018,0.1204528207006623,0.2619111936210542,-0.0218293102279139,-0.01312818656682505,-0.122865665843489,0.0406713814402676,,,,,,,,
PC 35:1 PE 38:1,[full] MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9510,whole-brain Riemann manifold latent GP (inducing-point),8,8,1.0098737600409904,1.0065642180116272,0.9774684339457596,1.04913860142989,0.19394982841276429,0.17769250094179945,0.1474190310064962,0.2541903480514273,-0.020318018320104374,-0.01323622525447965,-0.1006918050102654,0.0445554606396242,,,,,,,,
PC 35:1 PE 38:1,[full] SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.9-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,1.0070711761572548,1.0073337238136921,0.9760698256587889,1.0468967654159371,0.19052164904212665,0.1820638427013494,0.1296701683189904,0.2463806289559818,-0.014685507208887774,-0.014762725685083801,-0.0959928374383516,0.0472876954384215,,,,,,,,
PC 35:1 PE 38:1,[full] SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,1.0105652283127387,1.0082352078772756,0.9800128629909483,1.0546549251354196,0.18574545980360352,0.1814384516965204,0.126915705320706,0.2413643352547133,-0.02168426279415795,-0.01655785857521255,-0.1122970111123973,0.0395747883722849,,,,,,,,
PC 35:1 PE 38:1,[full] SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.95-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,1.009481088125341,1.0083617366435136,0.9781186892539545,1.05148670778354,0.1889032722773497,0.18029513873820985,0.1229269201383366,0.2565660345243645,-0.019581547196848896,-0.0168850189966171,-0.1056242966454674,0.043283829732126,,,,,,,,
PC 35:1 PE 38:1,[full] MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.910,whole-brain Riemann manifold latent GP (inducing-point),8,8,1.008868099173046,1.008659379741776,0.9745582641505591,1.0547457002021112,0.19185265746162766,0.18578480932206554,0.1333573070564128,0.2635079906682879,-0.018423782851193678,-0.0174151893167735,-0.1124884920948416,0.050236189775849,,,,,,,,
PC 35:1 PE 38:1,[full] SPECTRAL-5-4-K2300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,1.0108678647197389,1.009610103089214,0.9728108381266378,1.0512357943035806,0.19157453743195357,0.18231247524191468,0.1324002692522645,0.2614989150737106,-0.022293786214564373,-0.0193238275954684,-0.1050966952250802,0.0536390732233484,,,,,,,,
PC 35:1 PE 38:1,spectral-nu2-K1300-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn3,spectral,8,8,0.9968771860003471,0.9929222464561462,0.8064163327217102,1.159854292869568,0.15014306058497814,0.1302509033417104,0.1222434905013765,0.2149224265179671,-0.025815426436931813,-0.0341923310409209,-0.0447581420679392,0.0324236734580095,0.9686723724007607,0.9661338627338409,0.9622344374656676,0.9778941869735718,202.32829250693322,176.49469151496885,135.33260407447816,422.1191092967987
PC 35:1 PE 38:1,[full] MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9710,whole-brain Riemann manifold latent GP (inducing-point),8,8,1.0185971776935219,1.0173804711187708,0.9831542276115246,1.072813498567485,0.18232820296665936,0.17005485041322754,0.1191807178887457,0.249421955268273,-0.03819773387150159,-0.0350656189631112,-0.1509288027086075,0.0334077647295865,,,,,,,,
PC 35:1 PE 38:1,[full] MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9510,whole-brain Riemann manifold latent GP (inducing-point),8,8,1.0324835219243365,1.0234925699795614,0.9866414311025291,1.0929063221052995,0.17513048679706672,0.1692981144790653,0.0945223275733633,0.2550230751401692,-0.06728506515599442,-0.0475720680318282,-0.1944442288977328,0.0265386864319532,,,,,,,,
PC 35:1 PE 38:1,[full] MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-prodard2.5-blend0.8-rootdissolve-dn3-prune0.9510,whole-brain Riemann manifold latent GP (inducing-point),8,8,1.027712248148485,1.0282302942810289,0.9830317768393457,1.0774110254342988,0.17861428448194513,0.1649113005353906,0.1032402825864042,0.264654755067789,-0.05716978537932835,-0.05725778491824505,-0.1608145177273872,0.0336485257240788,,,,,,,,
PC 35:1 PE 38:1,[full] MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-prodard2.5-blend0.8-rootdissolve-dn3-prune0.9710,whole-brain Riemann manifold latent GP (inducing-point),8,8,1.031282747895215,1.031482009779906,0.9857376716471864,1.068440180904191,0.182901251526927,0.1760851024769512,0.1211449425788395,0.2650302091240196,-0.06420891271644752,-0.0639619508293318,-0.1415644201705805,0.0283212426955837,,,,,,,,
PC 35:1 PE 38:1,[full] MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.910,whole-brain Riemann manifold latent GP (inducing-point),8,8,1.026899262013702,1.032313379653306,0.9788189409658788,1.0747722299787141,0.18342561969321114,0.16830887401452738,0.1163631371090966,0.2564095531790942,-0.05544828563658364,-0.0656714833313991,-0.1551353463334179,0.0419134808064353,,,,,,,,
PC 35:1 PE 38:1,[full] MANIFOLD-RSAMPLE-5-4-K1300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-prodard2.5-blend0.8-rootdissolve-dn3-prune0.910,whole-brain Riemann manifold latent GP (inducing-point),8,8,1.0311126511403175,1.0336132223436962,0.9757179926698989,1.0793830081389122,0.18416476810763283,0.16901641841257659,0.1035460765634069,0.2673547007656548,-0.0641632938706739,-0.06836380196159614,-0.165067678259007,0.0479743987802231,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K300-reference-5-1000-faiss_cluster_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-clk64-sw1.0-cs0-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.6950260647824618,0.6951765384430232,0.6418364173851402,0.7497561032568721,0.7230812085383633,0.7206145710462823,0.680693553559825,0.7676038266701423,0.5151777982161077,0.5162029301121274,0.4378657856290705,0.5880460133182082,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K300-reference-5-1000-faiss-1-15-randomwalk-2-1.0-0.01-0.1-1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.6978209982007684,0.6960805908948492,0.6468315630490836,0.7583554138378904,0.7211220698361833,0.7202776250314014,0.6720892695490017,0.7629686037921579,0.5112261919855176,0.5150416833431266,0.4248970663027619,0.5816089290434794,,,,,,,,
PE O-36:0 PE O-38:3,[full] MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.910,whole-brain Riemann manifold latent GP (inducing-point),8,8,0.6975201209191838,0.6973202517532079,0.6423127929311602,0.7466558005930255,0.7201714972503835,0.7198593048450506,0.6798137163972445,0.767074381671352,0.5119570181847012,0.5131409350268892,0.4425051154407881,0.5874342760369725,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.95-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.6988659898767818,0.6980767769734434,0.6431100516986374,0.761941111474366,0.7199992179365369,0.7189328911652244,0.6700982269874045,0.7661947771035788,0.5096049806013448,0.5125074560914993,0.4194457426452077,0.5864094614041758,,,,,,,,
PE O-36:0 PE O-38:3,[full] MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.910,whole-brain Riemann manifold latent GP (inducing-point),8,8,0.6989364364109157,0.6979839816910198,0.6405770235364706,0.757906152266414,0.7210508669759856,0.7192961029896633,0.6802278690839043,0.7694029681968771,0.5098197275484777,0.5123946535864783,0.4255782643567193,0.589661076917156,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K300-reference-5-1000-faiss_cluster_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-clk64-sw1.0-cs010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.695926851376748,0.6980103287763726,0.6461823255488669,0.7511666943011069,0.7236130543462014,0.7218051276983115,0.6807098429227926,0.7640060347165969,0.513946396172166,0.5123744019459022,0.4357485973727473,0.5824484021482582,,,,,,,,
PE O-36:0 PE O-38:3,[full] MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-2000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.810,whole-brain Riemann manifold latent GP (inducing-point),8,8,0.695489098430776,0.6980010919453942,0.641784114743557,0.749339566971821,0.7233328159767762,0.7198940766455499,0.6835686171140974,0.7674942921832244,0.5145435806324847,0.5122212385734051,0.4384902133704838,0.5881131500628288,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K100-reference-5-1000-faiss-1-15-randomwalk-2-1.0-0.01-0.1-1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.6972671225929806,0.6987512600889616,0.6427645614946866,0.7614947342243659,0.7218874745372081,0.7190317585603914,0.6714703091673773,0.7688021562612715,0.5117634541248403,0.5113252045582656,0.4201257697485624,0.5868537184865432,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K100-reference-5-1000-faiss_cluster_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-clk64-sw1.0-cs010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.7031672357967268,0.7000395246856292,0.6409418971391184,0.7760151179421481,0.7167397786271328,0.7172904461059619,0.6563149391182299,0.7690848826379564,0.5029965058489515,0.5096779351549616,0.3978005367252339,0.5891934844917077,,,,,,,,
PE O-36:0 PE O-38:3,[full] MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9510,whole-brain Riemann manifold latent GP (inducing-point),8,8,0.700667703385003,0.7001100566673789,0.6424363231522948,0.7602849761761871,0.7189498605038234,0.7159766340504814,0.6789826446080757,0.7670313343338867,0.507335286621231,0.5093209904643403,0.4219667550007747,0.5872755706945603,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.9-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.7002202874641675,0.7007061564982127,0.643683332036261,0.7767228755086732,0.7197218103973133,0.7164192260639285,0.6642338971069206,0.7663669642008555,0.5073531493894752,0.5087551570077519,0.396701574661538,0.5856717680586965,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.9-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.7000784208381354,0.7011712750967809,0.6472341542640793,0.7596135135811959,0.7203285446768855,0.7180568758106882,0.6754958525977434,0.764413764733197,0.5081284122656444,0.5082024706510009,0.4229873099848302,0.5810879495540621,,,,,,,,
PE O-36:0 PE O-38:3,[full] MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9510,whole-brain Riemann manifold latent GP (inducing-point),8,8,0.6998758125735562,0.7011105308410013,0.6468451743495024,0.7511025256644108,0.7189734639036041,0.7160589060781604,0.6788399089581664,0.7635032683485788,0.5086445818594781,0.5080161942473316,0.4358449959405431,0.5815913204207619,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.7014618617125451,0.7012245582442711,0.6441997637164892,0.7712459566598344,0.7189947362158406,0.71633423994151,0.6652928243050711,0.7671036255701981,0.5056611518813532,0.5079884397925232,0.4051796743358569,0.5850066644276195,,,,,,,,
PE O-36:0 PE O-38:3,[full] MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.9710,whole-brain Riemann manifold latent GP (inducing-point),8,8,0.7019294765047042,0.7011037556399928,0.6460600787151145,0.756755473859353,0.7171509054848767,0.7161869452419869,0.6744885550376123,0.7656419643888968,0.5056197140144266,0.5079597943279586,0.427321152783906,0.58260637469062,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.704970380741726,0.7012082328557875,0.6466140862349349,0.7802411956577391,0.7152124917868335,0.7162928415184248,0.6578853838797868,0.7641533328301207,0.5006265127912213,0.5079564207336229,0.3912236765985817,0.5818902234825601,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K300-reference-5-1000-faiss-1-15-randomwalk-2-1.0-0.01-0.1-1.0-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.6985760110685184,0.7013304159035947,0.6463777575217987,0.7555742492224028,0.7210197666308487,0.7174984554223683,0.6795827682220946,0.7645377452830855,0.5102456935444886,0.5077019634172844,0.4291075539120024,0.5821957945810907,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.0-learnspecw10,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.6996598371324395,0.7017743282307407,0.6472436575304985,0.7612002754610017,0.7190828952963177,0.7151929542978419,0.669884416528042,0.7631157257950052,0.5087317981872477,0.5073056218556007,0.4205741406380952,0.5810756477865427,,,,,,,,
PE O-36:0 PE O-38:3,[full] MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.910,whole-brain Riemann manifold latent GP (inducing-point),8,8,0.6989202441126142,0.7020928043265342,0.6436339503206215,0.7606323986164338,0.7206934715410661,0.7163286325328874,0.6750889316606368,0.765843913978415,0.5098469331237641,0.5065099136641849,0.4214383541750105,0.5857353379946717,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.97-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.7003964821370801,0.7027368096100021,0.6462685546007901,0.7686160066747098,0.7186250125941621,0.716068868363108,0.6609899798102462,0.7644802025504822,0.5073529712739866,0.505899045412796,0.4092294342834225,0.5823369553342055,,,,,,,,
PE O-36:0 PE O-38:3,[full] MANIFOLD-RSAMPLE-5-4-K100-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-level_5annot-rootdissolve-dn3-prune0.9710,whole-brain Riemann manifold latent GP (inducing-point),8,8,0.696574901929527,0.7028169177499799,0.6423883307079913,0.7437664803496942,0.7223684242318069,0.7162794048159216,0.6868393705890337,0.766900955787888,0.5132339772239184,0.5056065973993568,0.4468114227082281,0.5873372325702004,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K100-reference-5-1000-faiss_cluster_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-clk64-sw1.0-cs0-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.7028326495095725,0.7030019886127132,0.6465721700809148,0.7743153822690045,0.7173805543383751,0.7152249340947119,0.6626003146530279,0.7646841842976713,0.5037757714998146,0.5054548182376042,0.4004356887816054,0.5819444288768565,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.0-learnspecw10,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.7067084587829422,0.7030455914402509,0.6454229705463205,0.7901915068190138,0.7137270967097631,0.7152248913240287,0.647742680769887,0.7660171749617875,0.49810561106438683,0.5053369352371192,0.3755973825510964,0.5834291890911636,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.95-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.7021921613201183,0.7032760011856355,0.6387080905897786,0.7694448833475249,0.7185982055486837,0.7145935320519856,0.6677610427355282,0.7703424379619713,0.5045949137161541,0.504948228109722,0.4079545714903138,0.5920519750151592,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K1300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.95-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.7069908784529888,0.7034883791940049,0.6427106372739052,0.784216594364281,0.7146273700049861,0.7156723582180332,0.6563715842312555,0.7690044490509098,0.4976124646692599,0.5048079936327567,0.3850043331236887,0.5869230367349706,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.9-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.6990617375003607,0.703602547252935,0.645031592004008,0.756896257463707,0.7205009386379985,0.7148407915352502,0.6784198443247892,0.7642255838054713,0.5095370736960114,0.5046219901328064,0.4271080554374337,0.5839342453167751,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.7039325467211905,0.7042722882304093,0.6483633139719299,0.7753640923631541,0.7169105519690305,0.7150002919222486,0.6612508521172066,0.7623642034139176,0.502150695477935,0.5038694246939418,0.3988105242738622,0.5796250130953366,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K100-reference-5-1000-faiss-1-15-randomwalk-2-1.0-0.01-0.1-1.0-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.7024633997945366,0.7042648203010807,0.6424835634808287,0.7718741041988497,0.7189127960389987,0.7142724227509221,0.6647714958049309,0.7677770765770483,0.5042089381028445,0.5037611876329031,0.4042103672672232,0.587214870656976,,,,,,,,
PE O-36:0 PE O-38:3,[full] MANIFOLD-RSAMPLE-5-4-K300-reference-5-data-1000-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-learndiff1.0-blend0.8-rootdissolve-dn3-prune0.910,whole-brain Riemann manifold latent GP (inducing-point),8,8,0.703447731561593,0.704383357070147,0.6538552522081748,0.755897193591848,0.7163509897325144,0.714564016180824,0.6748471831130208,0.7580243276041825,0.5037026483076579,0.5031601179439041,0.4286194327199681,0.5724733091597842,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K2300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.7079469150612779,0.7059117903729388,0.6523391226390166,0.7834319609076875,0.7143090323691738,0.7139634857788092,0.6545205476189522,0.7590006130921849,0.49632731287626497,0.5014715310099671,0.3862343626283356,0.5744536690745581,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot10,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.7060542393911222,0.7060424813883832,0.6488208294525347,0.7838013725077836,0.7138816507824373,0.7119951178726378,0.6511840323516924,0.7610908539102197,0.4989514233241976,0.5013865981183377,0.3856554084549146,0.5790315312685248,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K300-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot10,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.7069974392458906,0.7060584971029419,0.6447458671999556,0.8161117562731206,0.7148959488815739,0.7130464625917867,0.6343800284632641,0.7656305884349042,0.4970524785583411,0.5013084887345736,0.3339616012728026,0.5843027667285772,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-level_5annot-rootdissolve-dn3-prune0.97-learndiff1.0-learnspecw10,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.7018517638658801,0.7059787903503867,0.6472174814694371,0.7732843581672443,0.7187659571767211,0.7134987187127029,0.6659832283613952,0.766224023450765,0.5054032964616847,0.5013069361948262,0.402031301413873,0.5811095316803588,,,,,,,,
PE O-36:0 PE O-38:3,[full] SPECTRAL-5-4-K100-reference-5-1000-faiss_atlas_weighted-50-15-randomwalk-2-1.0-0.01-0.1-1.0-rootdissolve-dn3-prune0.95-learndiff1.010,whole-brain Riemann manifold latent GP (spectral / weight-space eigenbasis),8,8,0.7015888622295328,0.7060214842624191,0.6405552037833468,0.7715730441505771,0.7175626577949943,0.7122357786177269,0.6614453488249624,0.7689746649404756,0.5057540782947128,0.5012886286322773,0.4046750375402115,0.5896890309060749,,,,,,,,
