run,fold,model,kernel_family,lipid_global_idx,lipid_name,slug,batch,test_rmse_z,test_corr,test_r2,mean_pred_std_z,fit_sec
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.910,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9,manifold,171,Hex2Cer 40:1;O2,Hex2Cer_40-1_O2,0,0.6310119032859802,0.7720040805424891,0.5951238859045537,0.6367597579956055,1096.5149854183196
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9510,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.95,manifold,97,PC 35:1 PE 38:1,PC_35-1_PE_38-1,0,0.886972188949585,0.1938548496724403,0.0109558902452977,0.9751414060592652,1041.7542363643647
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9510,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.95,manifold,18,PA 36:1,PA_36-1,0,0.7818725109100342,0.4257349344061574,0.1628554689402569,0.8558518886566162,1041.7542363643647
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9510,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.95,manifold,57,LPC 22:6,LPC_22-6,0,0.801190972328186,0.5762819929714661,0.3265099372933953,0.8152545690536499,1041.7542363643647
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9510,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.95,manifold,86,PE O-36:0 PE O-38:3,PE_O-36-0_PE_O-38-3,0,0.7843735218048096,0.634872129988755,0.4005127681752291,0.7823086380958557,1041.7542363643647
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9510,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.95,manifold,171,Hex2Cer 40:1;O2,Hex2Cer_40-1_O2,0,0.6409139037132263,0.7639519378853628,0.582317349750733,0.6500999331474304,1041.7542363643647
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9710,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.97,manifold,97,PC 35:1 PE 38:1,PC_35-1_PE_38-1,0,0.8850817084312439,0.1956385326989063,0.0151675166159098,0.97640722990036,1308.2421135425568
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9710,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.97,manifold,18,PA 36:1,PA_36-1,0,0.7811282277107239,0.4251932003271054,0.1644486266781738,0.8612796068191528,1308.2421135425568
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9710,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.97,manifold,57,LPC 22:6,LPC_22-6,0,0.8015092015266418,0.5748813690737313,0.3259749207587579,0.8232207894325256,1308.2421135425568
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9710,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.97,manifold,86,PE O-36:0 PE O-38:3,PE_O-36-0_PE_O-38-3,0,0.7880057692527771,0.6308050919158363,0.3949477649314705,0.7865470051765442,1308.2421135425568
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.9710,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3-prune0.97,manifold,171,Hex2Cer 40:1;O2,Hex2Cer_40-1_O2,0,0.647816002368927,0.7579365416657268,0.573272758526604,0.6602175831794739,1308.2421135425568
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn310,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3,manifold,97,PC 35:1 PE 38:1,PC_35-1_PE_38-1,0,0.8898978233337402,0.1796061432676152,0.004420615341163,0.9759091734886168,1512.3317501068116
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn310,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3,manifold,18,PA 36:1,PA_36-1,0,0.7835275530815125,0.4183659903253851,0.1593077145626648,0.8610485196113586,1512.3317501068116
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn310,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3,manifold,57,LPC 22:6,LPC_22-6,0,0.8103158473968506,0.563219416358915,0.3110817106318081,0.8193256258964539,1512.3317501068116
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn310,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3,manifold,86,PE O-36:0 PE O-38:3,PE_O-36-0_PE_O-38-3,0,0.7820219397544861,0.638179463589698,0.4041019293174775,0.7779184579849243,1512.3317501068116
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn310,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-ptls-rootdissolve-dn3,manifold,171,Hex2Cer 40:1;O2,Hex2Cer_40-1_O2,0,0.6414079070091248,0.7632936280328764,0.5816732155522633,0.6456267237663269,1512.3317501068116
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.910,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9,manifold,97,PC 35:1 PE 38:1,PC_35-1_PE_38-1,0,0.8881734013557434,0.1890589507483159,0.0082751697405416,0.9726251363754272,1058.5428970336914
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.910,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9,manifold,18,PA 36:1,PA_36-1,0,0.777155339717865,0.4340233628013771,0.1729262932113376,0.8538513779640198,1058.5428970336914
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.910,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9,manifold,57,LPC 22:6,LPC_22-6,0,0.7983957529067993,0.5812157940477704,0.3312011423231682,0.806706964969635,1058.5428970336914
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.910,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9,manifold,86,PE O-36:0 PE O-38:3,PE_O-36-0_PE_O-38-3,0,0.775766134262085,0.6455527155900278,0.4135976316489779,0.7713561058044434,1058.5428970336914
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.910,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9,manifold,171,Hex2Cer 40:1;O2,Hex2Cer_40-1_O2,0,0.6311770081520081,0.7716993898151147,0.5949119642788689,0.636413037776947,1058.5428970336914
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9510,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.95,manifold,97,PC 35:1 PE 38:1,PC_35-1_PE_38-1,0,0.8868259191513062,0.1930198600363876,0.0112820803163163,0.9747185707092284,872.4192402362823
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9510,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.95,manifold,18,PA 36:1,PA_36-1,0,0.7816999554634094,0.4260680703698894,0.163225083871462,0.8556196689605713,872.4192402362823
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9510,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.95,manifold,57,LPC 22:6,LPC_22-6,0,0.8009071350097656,0.5764363846370788,0.3269870984814336,0.814888060092926,872.4192402362823
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9510,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.95,manifold,86,PE O-36:0 PE O-38:3,PE_O-36-0_PE_O-38-3,0,0.7840667963027954,0.6349130572903416,0.4009815050075886,0.7824881076812744,872.4192402362823
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9510,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.95,manifold,171,Hex2Cer 40:1;O2,Hex2Cer_40-1_O2,0,0.6407155394554138,0.7637490784524182,0.5825758446986984,0.6497927904129028,872.4192402362823
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9710,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.97,manifold,97,PC 35:1 PE 38:1,PC_35-1_PE_38-1,0,0.884882390499115,0.1951564986962648,0.0156110150162167,0.9764958620071412,970.2211300849916
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9710,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.97,manifold,18,PA 36:1,PA_36-1,0,0.7809944152832031,0.4254929751040481,0.1647348461090217,0.8615424036979675,970.2211300849916
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9710,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.97,manifold,57,LPC 22:6,LPC_22-6,0,0.8011641502380371,0.5750858973691402,0.3265550850464646,0.8233409523963928,970.2211300849916
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9710,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.97,manifold,86,PE O-36:0 PE O-38:3,PE_O-36-0_PE_O-38-3,0,0.7877834439277649,0.6308062614667878,0.3952890951035451,0.7865747809410095,970.2211300849916
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.9710,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3-prune0.97,manifold,171,Hex2Cer 40:1;O2,Hex2Cer_40-1_O2,0,0.6477494239807129,0.7577802810098372,0.5733604412618474,0.6601074934005737,970.2211300849916
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn310,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3,manifold,97,PC 35:1 PE 38:1,PC_35-1_PE_38-1,0,0.8901075124740601,0.1773511068328905,0.0039512747951903,0.9757438898086548,1056.9366778850556
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn310,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3,manifold,18,PA 36:1,PA_36-1,0,0.7833806276321411,0.4188442421075261,0.1596230172982591,0.8613932132720947,1056.9366778850556
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn310,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3,manifold,57,LPC 22:6,LPC_22-6,0,0.8101617693901062,0.563388534232058,0.3113436928857432,0.818773090839386,1056.9366778850556
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn310,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3,manifold,86,PE O-36:0 PE O-38:3,PE_O-36-0_PE_O-38-3,0,0.7819455862045288,0.63812745000721,0.4042183655412605,0.7777674794197083,1056.9366778850556
FOLD-2-learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn310,fold_2,learnls-manifold-nu2-K300-stride4-learnls-bs1.0-bd0.01-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-ind1000-lr0.05-ep20-lbs10-blend0.8-infl50-rootdissolve-dn3,manifold,171,Hex2Cer 40:1;O2,Hex2Cer_40-1_O2,0,0.6415985822677612,0.7629817453959327,0.5814244775852226,0.6450769901275635,1056.9366778850556
FOLD-2-spectral-nu2-K100-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn310,fold_2,spectral-nu2-K100-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn3,spectral,97,PC 35:1 PE 38:1,PC_35-1_PE_38-1,0,0.8855463266372681,0.1652574889404866,0.0141332946451749,0.9483482837677002,145.14686965942383
FOLD-2-spectral-nu2-K100-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn310,fold_2,spectral-nu2-K100-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn3,spectral,18,PA 36:1,PA_36-1,0,0.7986901998519897,0.3844792738332425,0.1264550266404239,0.8731696009635925,145.14686965942383
FOLD-2-spectral-nu2-K100-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn310,fold_2,spectral-nu2-K100-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn3,spectral,57,LPC 22:6,LPC_22-6,0,0.8511183857917786,0.490354532599581,0.2399554303529462,0.8614219427108765,145.14686965942383
FOLD-2-spectral-nu2-K100-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn310,fold_2,spectral-nu2-K100-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn3,spectral,86,PE O-36:0 PE O-38:3,PE_O-36-0_PE_O-38-3,0,0.8380869626998901,0.566737135722668,0.3155964784233953,0.8152981400489807,145.14686965942383
FOLD-2-spectral-nu2-K100-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn310,fold_2,spectral-nu2-K100-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn3,spectral,171,Hex2Cer 40:1;O2,Hex2Cer_40-1_O2,0,0.711997389793396,0.6965804868863367,0.484529417774496,0.7212666869163513,145.14686965942383
FOLD-2-spectral-nu2-K1300-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn310,fold_2,spectral-nu2-K1300-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn3,spectral,97,PC 35:1 PE 38:1,PC_35-1_PE_38-1,0,0.8959768414497375,0.1980535494680241,-0.0092277905791118,0.9653686881065368,181.09381804466247
FOLD-2-spectral-nu2-K1300-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn310,fold_2,spectral-nu2-K1300-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn3,spectral,18,PA 36:1,PA_36-1,0,0.7748117446899414,0.473806442316697,0.1779071303503206,0.8100059032440186,181.09381804466247
FOLD-2-spectral-nu2-K1300-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn310,fold_2,spectral-nu2-K1300-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn3,spectral,57,LPC 22:6,LPC_22-6,0,0.7711676955223083,0.6228633842061787,0.3760400203285701,0.7545280456542969,181.09381804466247
FOLD-2-spectral-nu2-K1300-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn310,fold_2,spectral-nu2-K1300-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn3,spectral,86,PE O-36:0 PE O-38:3,PE_O-36-0_PE_O-38-3,0,0.7361224293708801,0.6874235726725175,0.4719997061252767,0.7098532319068909,181.09381804466247
FOLD-2-spectral-nu2-K1300-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn310,fold_2,spectral-nu2-K1300-stride4-bw0.1-knn15-faiss_atlas_weighted-5-randomwalk-lr0.05-ep20-lbs10-rootdissolve-dn3,spectral,171,Hex2Cer 40:1;O2,Hex2Cer_40-1_O2,0,0.5850161910057068,0.8079343443383816,0.6519971542572613,0.5814650654792786,181.09381804466247
FOLD-3-euclidean-ard-matern-nu1.5-ind1000-5-lr0.05-ep20-lbs1010,fold_3,euclidean-ard-matern-nu1.5-ind1000-5-lr0.05-ep20-lbs10,euclidean,97,PC 35:1 PE 38:1,PC_35-1_PE_38-1,0,0.8773456811904907,0.1582063941271069,-0.0139942094476499,0.9430469274520874,513.7465190887451
FOLD-3-euclidean-ard-matern-nu1.5-ind1000-5-lr0.05-ep20-lbs1010,fold_3,euclidean-ard-matern-nu1.5-ind1000-5-lr0.05-ep20-lbs10,euclidean,18,PA 36:1,PA_36-1,0,0.7791451811790466,0.4847500007855245,0.2217801160308591,0.8156223297119141,513.7465190887451
