run,source,fold,family,failed,n_lipids,n_test,r2_mean,r2_median,corr_mean,corr_median,rmse_mean,rmse_median,mae_mean,mae_median
FOLD-2-LGPALL-MEAN-5-reference-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-2,lgp,False,173,732764,0.4196721363161363,0.4122141497210734,0.6424050695549172,0.6474008635118672,0.0005653200595041753,0.0001773123230164,0.00041173024224938273,0.0001227892283681
FOLD-2-LGPALL-MEAN-5-reference-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-2,lgp,False,173,732764,0.3548504865918955,0.3509756440293078,0.6276986630312351,0.6338924001892011,0.0005988868481947469,0.0001863301117153,0.00042920181403077544,0.0001297080349688
FOLD-2-LGPALL-RSAMPLE-5-data-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-2,lgp,False,173,732764,0.3658462541466718,0.3700879061320142,0.6116539600272478,0.6224730825307732,0.0005895553637643838,0.0001913687348867,0.0004239988835164373,0.0001281160171389
FOLD-2-LGPALL-RSAMPLE-5-data-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-2,lgp,False,173,732764,0.2991987558495376,0.3029846973123341,0.5952645404787279,0.597784748198692,0.0006215858457559927,0.000204198371748,0.0004420935595463816,0.0001339013686749
FOLD-2-LGPALL-RSAMPLE-5-reference-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-2,lgp,False,173,732764,0.37970263897626905,0.3794646936065101,0.6192431007426811,0.6294422105282848,0.0005825709476439283,0.0001871493370589,0.00042078277677092256,0.0001263178493536
FOLD-2-LGPALL-RSAMPLE-5-reference-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-2,lgp,False,173,732764,0.3113545344713266,0.3125485755723812,0.601925445599634,0.6101664073643708,0.0006163391084515462,0.0002000085392306,0.00043874028372544046,0.0001328247074532
FOLD-3-LGPALL-MEAN-5-data-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-3,lgp,False,173,695996,0.3917690546975831,0.3782364511219712,0.6334102446477888,0.6400695808425388,0.0005733019689570893,0.0001873525524534,0.00041467372069577325,0.0001288945063552
FOLD-3-LGPALL-MEAN-5-data-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-3,lgp,False,173,695996,0.3016248513617413,0.2937980827742883,0.6077592683865181,0.6142571929040509,0.0006174578618599421,0.0001943459049985,0.0004421670344552587,0.0001350794568919
FOLD-3-LGPALL-MEAN-5-reference-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-3,lgp,False,173,695996,0.3815284757915907,0.3667092998834228,0.6232869134214384,0.627512323173417,0.0005789078417175664,0.0001867456368262,0.0004191883867279085,0.000129418461104
FOLD-3-LGPALL-MEAN-5-reference-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-3,lgp,False,173,695996,0.29088026193510225,0.2871571929308846,0.6089474447018244,0.616582506735115,0.0006198279361371358,0.0002005952064967,0.00044261915358571115,0.000137341741736
FOLD-3-LGPALL-RSAMPLE-5-data-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-3,lgp,False,173,695996,0.3299332324578674,0.3257172868278248,0.5989027090217441,0.6041090878038253,0.0005996003417310712,0.0001959877189069,0.0004271950381206355,0.0001327299051048
FOLD-3-LGPALL-RSAMPLE-5-data-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-3,lgp,False,173,695996,0.24798011362949945,0.2554621506161109,0.5831538256600322,0.589799205176616,0.0006354583632877829,0.0002101177256574,0.00044622973820320665,0.0001403076533438
FOLD-3-LGPALL-RSAMPLE-5-reference-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-3,lgp,False,173,695996,0.32746265997491353,0.3169040528526321,0.5973825602184254,0.6008231851443275,0.0006000285918474413,0.0001969153189631,0.00042726127016103966,0.0001329860968687
FOLD-3-LGPALL-RSAMPLE-5-reference-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-3,lgp,False,173,695996,0.2474808330236097,0.2541805230316539,0.5820910555135199,0.5905196116961697,0.0006350260106931322,0.0002101713905913,0.0004466845772228498,0.0001398773650131
FOLD-4-LGPALL-MEAN-5-data-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-4,lgp,False,173,1932849,0.36581954375620246,0.3506102994155983,0.6022930952600851,0.6094347153251889,0.0006236043216189307,0.0001940422502618,0.00045275587199316805,0.0001371763984758
FOLD-4-LGPALL-MEAN-5-data-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-4,lgp,False,173,1932849,0.3278793994158813,0.3290882118442695,0.5904647875613251,0.5941237778005981,0.0006455061786711253,0.0001986651498598,0.0004619097760262594,0.0001388403731743
FOLD-4-LGPALL-MEAN-5-reference-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-4,lgp,False,173,1932849,0.36460169940925113,0.3563455885149817,0.6001658244118998,0.6064499853229751,0.0006235342903811437,0.0001942196559009,0.0004539198390363898,0.0001376389875823
FOLD-4-LGPALL-MEAN-5-reference-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-4,lgp,False,173,1932849,0.3315522750589765,0.332122425072944,0.5922082637742518,0.5955099841767059,0.0006435996907340555,0.0001988143348137,0.00045966530584489075,0.0001382183530786
FOLD-4-LGPALL-RSAMPLE-5-data-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-4,lgp,False,173,1932849,0.2896817896585654,0.2819670611280196,0.5602517958264999,0.5594327294371017,0.0006587808516245098,0.0002062518658678,0.0004725692729746012,0.0001440756216714
FOLD-4-LGPALL-RSAMPLE-5-data-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-4,lgp,False,173,1932849,0.2640992710294552,0.265108965978906,0.5569584063577261,0.5555165342219808,0.0006733778310128374,0.000212223596582,0.0004769554867304877,0.0001431468135719
FOLD-4-LGPALL-RSAMPLE-5-reference-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-4,lgp,False,173,1932849,0.3101579497561296,0.3049290332825587,0.5725951209342028,0.5740978486012911,0.0006489498228781906,0.0002034016044312,0.00046754614742052143,0.0001426622877648
FOLD-4-LGPALL-RSAMPLE-5-reference-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-4,lgp,False,173,1932849,0.259764523113639,0.2567115919073617,0.5528368001201641,0.5514887481136126,0.0006758289667761328,0.0002111167800989,0.00047915934556306666,0.0001439960759912
FOLD-5-LGPALL-MEAN-5-data-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-5,lgp,False,173,1726060,0.3137958248006099,0.2962588530978953,0.5699003453588191,0.5735705591143874,0.0006362269224383393,0.0001976040163095,0.00047049803467389783,0.0001516296074061
FOLD-5-LGPALL-MEAN-5-data-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-5,lgp,False,173,1726060,0.28959817144235805,0.2814219883229105,0.5532289196638607,0.5520139961340053,0.0006451172434958108,0.0002012546215744,0.0004663256740275562,0.000146635844399
FOLD-5-LGPALL-MEAN-5-reference-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-5,lgp,False,173,1726060,0.3190793436607808,0.2957572883107525,0.5732579843590994,0.5717063862079921,0.0006384822543554337,0.000195756039799,0.0004723382998799744,0.0001520686143694
FOLD-5-LGPALL-MEAN-5-reference-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-5,lgp,False,173,1726060,0.28528792932555025,0.2719089442906849,0.5514267338360527,0.5423903693217441,0.0006493504602661616,0.0002030258126167,0.0004674295532345481,0.0001459545588885
FOLD-5-LGPALL-RSAMPLE-5-data-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-5,lgp,False,173,1726060,0.2580803460429336,0.2439876751760015,0.5361728933102827,0.534446872992314,0.000664702354172021,0.0002041149405623,0.0004855471313995649,0.0001540144594326
FOLD-5-LGPALL-RSAMPLE-5-data-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-5,lgp,False,173,1726060,0.24166821013995202,0.2314785713226776,0.5301666259294577,0.5303596507621395,0.0006680340218889575,0.0002040361167054,0.00048076846081287474,0.0001484104087884
FOLD-5-LGPALL-RSAMPLE-5-reference-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-5,lgp,False,173,1726060,0.2471131942722469,0.2336861843035075,0.5305648202482875,0.5278570494310092,0.000665488401524184,0.0002104133416888,0.0004858823633030178,0.000155089277278
FOLD-5-LGPALL-RSAMPLE-5-reference-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-5,lgp,False,173,1726060,0.2278858243384073,0.2240477911981699,0.5205060761997011,0.5252455216902275,0.0006730119066577276,0.0002072276645615,0.0004844183768476617,0.0001497681087513
FOLD-6-LGPALL-MEAN-5-data-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-6,lgp,False,173,436178,0.4128926953283644,0.4100920109176869,0.6358042834569092,0.6477283002625949,0.000569884341184677,0.0001773175682352,0.00041609159560828,0.0001254264110178
FOLD-6-LGPALL-MEAN-5-data-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-6,lgp,False,173,436178,0.3762138659093154,0.3716925850715066,0.6273695695173556,0.6395968243937133,0.0005895102583485852,0.0001818133729309,0.00042610707460730645,0.000129204712258
FOLD-6-LGPALL-MEAN-5-reference-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-6,lgp,False,173,436178,0.41965684699136835,0.4204726339287652,0.6415586785848596,0.6541265457605694,0.000566882933836012,0.00017696868617,0.00041536316794697883,0.0001256758378451
FOLD-6-LGPALL-MEAN-5-reference-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-6,lgp,False,173,436178,0.3761305346062715,0.3701855517685232,0.6311979563216952,0.6502375205339774,0.0005889144243738143,0.0001830340131255,0.00042582493805771,0.0001291834991208
FOLD-6-LGPALL-RSAMPLE-5-data-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-6,lgp,False,173,436178,0.3645128834554658,0.3648113355243138,0.6117182351884007,0.620435971359651,0.0005903166487752318,0.000188981429659,0.0004279283227436122,0.0001289422060061
FOLD-6-LGPALL-RSAMPLE-5-data-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-6,lgp,False,173,436178,0.32406249748027877,0.32456141614304,0.6008223020096671,0.6097759414841363,0.0006108696292254539,0.0001974304952039,0.00043734566846665487,0.0001321358074349
FOLD-6-LGPALL-RSAMPLE-5-reference-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-6,lgp,False,173,436178,0.3677948051324813,0.3718948085206106,0.6102958350798916,0.6225345756824003,0.0005876035358656849,0.0001879227249863,0.00042693296389903186,0.0001286433415708
FOLD-6-LGPALL-RSAMPLE-5-reference-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-6,lgp,False,173,436178,0.32290604179088267,0.3113069610304497,0.6022344144677385,0.6152832698104145,0.0006114826508832873,0.0001982477810187,0.0004380199943660256,0.0001316533320978
FOLD-7-LGPALL-MEAN-5-data-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-7,lgp,False,173,1932849,0.3652222494873106,0.3500566546884207,0.6012343518736853,0.6079103537839635,0.0006247084300618221,0.0001935268965398,0.0004542873982370778,0.0001378091686034
FOLD-7-LGPALL-MEAN-5-data-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-7,lgp,False,173,1932849,0.3320683343595588,0.3289499122533434,0.5930547489579857,0.5981189847538587,0.0006446373738984702,0.0001969750479851,0.0004609802336285356,0.000139265839369
FOLD-7-LGPALL-MEAN-5-reference-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-7,lgp,False,173,1932849,0.3675190600709484,0.3530354474188502,0.6025698302409596,0.6079804176621546,0.0006232717928651238,0.0001924386348436,0.0004537681009867041,0.0001373578148042
FOLD-7-LGPALL-MEAN-5-reference-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-7,lgp,False,173,1932849,0.32922707843926535,0.3218169381460118,0.5900943745711081,0.5965107956975892,0.0006464842239044951,0.0001988576780812,0.00046221181596792997,0.0001394888664201
FOLD-7-LGPALL-RSAMPLE-5-data-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-7,lgp,False,173,1932849,0.2787671582589869,0.2720429677232958,0.5571557553559897,0.5588419907908293,0.0006629958683905582,0.0002101261049513,0.0004748362718768534,0.0001463413030218
FOLD-7-LGPALL-RSAMPLE-5-data-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-7,lgp,False,173,1932849,0.25881623517146474,0.263173921866749,0.5547093725668902,0.5582224840919422,0.0006764610327528482,0.0002112434474931,0.0004791944049372362,0.0001444217820922
FOLD-7-LGPALL-RSAMPLE-5-reference-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-7,lgp,False,173,1932849,0.2822528991950273,0.2725222731579828,0.5585174885501096,0.5545217685788417,0.0006621422576999357,0.0002065367900245,0.00047446799008014483,0.0001455306403214
FOLD-7-LGPALL-RSAMPLE-5-reference-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-7,lgp,False,173,1932849,0.273435967707136,0.27205750161538,0.5631963863101151,0.5648128462990576,0.0006685900065508108,0.0002090921457953,0.00047444283160903906,0.0001432364442951
FOLD-8-LGPALL-MEAN-5-data-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-8,lgp,False,173,1726060,0.3093647262630689,0.2888204094260721,0.5684553029191655,0.5672170564114939,0.0006377618742805821,0.000198462690486,0.00047131677333439056,0.0001512284978531
FOLD-8-LGPALL-MEAN-5-data-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-8,lgp,False,173,1726060,0.3073454302407363,0.2889882555574184,0.5643967788439898,0.5597526644345947,0.0006382962433242469,0.0001952896812712,0.00046424556873683645,0.0001459485203345
FOLD-8-LGPALL-MEAN-5-reference-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-8,lgp,False,173,1726060,0.3066124428642625,0.2853909249113546,0.5666105531520339,0.5663376524192351,0.0006382218773397341,0.0001993317076416,0.00047077478481482335,0.0001508769899971
FOLD-8-LGPALL-MEAN-5-reference-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-8,lgp,False,173,1726060,0.31387097280738124,0.2992639972072093,0.568882852256228,0.567524317685813,0.0006348658478769575,0.0001955489395019,0.0004615049736727555,0.0001451403896847
FOLD-8-LGPALL-RSAMPLE-5-data-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-8,lgp,False,173,1726060,0.23270796036696423,0.2266164426528886,0.5209805558351107,0.5235777362569014,0.0006744144421860017,0.000214622953258,0.0004922921958402954,0.0001564868481825
FOLD-8-LGPALL-RSAMPLE-5-data-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-8,lgp,False,173,1726060,0.24031774780800863,0.2317331766830339,0.526006607486546,0.5285233700439923,0.0006680086575388522,0.0002044245089874,0.00048124610837313556,0.0001487367666354
FOLD-8-LGPALL-RSAMPLE-5-reference-2000-1000-learnind-ard10,lgb_experiment_cv,FOLD-8,lgp,False,173,1726060,0.2553707445105845,0.2346621298601104,0.5354645916471574,0.5348776646174312,0.0006646065269724465,0.0002089301932238,0.00048690646227105526,0.0001536461842103
FOLD-8-LGPALL-RSAMPLE-5-reference-2000-1000-learnind-ard10_log,lgb_experiment_cv,FOLD-8,lgp,False,173,1726060,0.24152438183389502,0.2320997718236545,0.5271835879969831,0.5300713827734512,0.0006684854282824382,0.0002030273601784,0.00048166806244669623,0.0001488578682878
FOLD-1-CROSS-REG03-DEEPSPATIAL-TRANSPORT-256-6-100-CROSS-MOUSE10,sota_batch_cv,FOLD-1,sota-deepspatial,False,173,380675,-2.317107065043528,-0.8504246858965812,0.07512893294040277,0.0653450984786945,0.0009126210198438643,0.0003741482584288,0.0007016432673452161,0.0002926768667153
FOLD-1-CROSS-REG08-DEEPSPATIAL-TRANSPORT-256-6-100-CROSS-MOUSE10,sota_batch_cv,FOLD-1,sota-deepspatial,False,173,380675,-5.1754993313662006,-3.0457966036283564,0.04882041874770343,0.0479121401500753,0.001198989064663568,0.0005199659038925,0.0009268812287165706,0.0004052805724657
FOLD-1-EUCLIDEAN-GPLFR-euclidean-d810,sota_batch_cv,FOLD-1,gplfr,False,173,620226,0.32249331341973414,0.3202790021287709,0.5637199978513714,0.5784327877229983,0.0005940156621957723,0.0001891498196205,0.0004414341663032041,0.0001356207811397
FOLD-1-RES128-TV05-SOTA-NTF-1638410,sota_batch_cv,FOLD-1,sota,False,173,620226,0.19835902067160563,0.2000561521524347,0.5459706909050536,0.559662381010472,0.0006514724259589064,0.0002066716330848,0.0004653484510878362,0.0001405608623232
FOLD-1-RES256-TV00-SOTA-NTF-1638410,sota_batch_cv,FOLD-1,sota,False,173,620226,0.19820145591402916,0.1990530338558015,0.5445328109149928,0.5528442011301026,0.0006514492316720761,0.0002075249683218,0.0004662102314299758,0.0001408684148241
FOLD-1-RES256-TV05-SOTA-NTF-1638410,sota_batch_cv,FOLD-1,sota,False,173,620226,0.20318256176004426,0.2099102906060456,0.5453885421956458,0.5549297644556567,0.0006494240947461213,0.0002065436939049,0.0004649671186928513,0.0001405426338694
FOLD-1-RES256-TV20-SOTA-NTF-1638410,sota_batch_cv,FOLD-1,sota,False,173,620226,0.20343403665598092,0.2123929693803429,0.545011147272209,0.5533349769549418,0.0006493419660889829,0.0002065608615653,0.0004647780481870234,0.000140390810549
FOLD-1-RES512-TV05-SOTA-NTF-1638410,sota_batch_cv,FOLD-1,sota,False,173,620226,0.20593279037450735,0.2117415158738026,0.5477011408260484,0.5556700871356123,0.0006482096182499328,0.0002060941313744,0.00046405417747288213,0.0001406397827784
FOLD-1-RIEMANN-GPLFR-riemann-d810,sota_batch_cv,FOLD-1,gplfr,False,173,620226,0.3107108231892204,0.3087659854578141,0.5525805895748375,0.5665083954620721,0.0005992003546485941,0.0001898636214164,0.00044568141556132045,0.0001370955044723
FOLD-1-SPECTRAL-GPLFR-spectral-d810,sota_batch_cv,FOLD-1,gplfr,False,173,620226,0.31530664746689185,0.3116582100419336,0.5567936091072183,0.5687242956113169,0.0005967264655175222,0.0001898874627075,0.0004425276290304432,0.0001358026207457
FOLD-1-WITHIN-REG03-DEEPSPATIAL-TRANSPORT-256-6-100-WITHIN-MOUSE10,sota_batch_cv,FOLD-1,sota-deepspatial,False,173,380675,-88.33607286017238,-5.866853756098073,0.04547706140327623,0.055566208145155,0.0017048932617516692,0.0008538623464026,0.0012663442088670352,0.0006700369365289
FOLD-1-ZW01-NONE-SOTA-SPA3D-409610,sota_batch_cv,FOLD-1,sota,False,173,620226,0.36730733418537004,0.3620833858281637,0.6022513654141863,0.6121161181933267,0.0005744627970914389,0.0001817626810315,0.0004231825826621975,0.0001302988858108
FOLD-1-ZW03-ALFT-SOTA-SPA3D-409610,sota_batch_cv,FOLD-1,sota,False,173,620226,0.3637261164615897,0.3559218162317606,0.5996541278229275,0.6078794498282047,0.0005759876035466244,0.0001843463678749,0.00042754989426828225,0.000130487991129
FOLD-1-ZW03-HILBERT-SOTA-SPA3D-409610,sota_batch_cv,FOLD-1,sota,False,173,620226,-1.135903227810891,-1.0541361863048868,0.17277699727561255,0.1616180245325185,0.0010647469005207197,0.0003308011946175,0.0008711192943428836,0.0002867500558465
FOLD-1-ZW03-NONE-NODES150K-SOTA-SPA3D-409610,sota_batch_cv,FOLD-1,sota,False,173,620226,0.3994547337508811,0.3928380813939536,0.6295096922227973,0.6391629530066512,0.0005612101523598015,0.0001743027069983,0.00040914223238296783,0.0001226222761491
FOLD-1-ZW03-NONE-SOTA-SPA3D-409610,sota_batch_cv,FOLD-1,sota,False,173,620226,0.39570268445955503,0.390249568367349,0.6263833981036031,0.6362392923992695,0.0005625572365601762,0.0001749043625843,0.00041117538928363723,0.0001234133651479
FOLD-1-ZW05-NONE-SOTA-SPA3D-409610,sota_batch_cv,FOLD-1,sota,False,173,620226,0.3931734301870567,0.3844474379769028,0.6250788444485761,0.6349106306014388,0.0005640086641457278,0.0001750413891483,0.00041210832382047906,0.0001237298710476
FOLD-2-CROSS-REG03-DEEPSPATIAL-TRANSPORT-256-6-100-CROSS-MOUSE10,sota_batch_cv,FOLD-2,sota-deepspatial,False,173,491468,-15.629438931651423,-0.9588963533048628,0.07772397951497492,0.0701007820857938,0.0010173092431071688,0.0005167251894497,0.0007360510787368155,0.0003801010583362
FOLD-2-CROSS-REG08-DEEPSPATIAL-TRANSPORT-256-6-100-CROSS-MOUSE10,sota_batch_cv,FOLD-2,sota-deepspatial,False,173,491468,-7.1962955244379945,-1.2664284967290755,0.06457821675872057,0.0500031486114237,0.0009841687569230116,0.0004933798403058,0.0007508079473557143,0.0003623364306356
FOLD-2-EUCLIDEAN-GPLFR-euclidean-d810,sota_batch_cv,FOLD-2,gplfr,False,173,732764,0.3040098646594396,0.3002979074851228,0.5463700377815323,0.5591104577899002,0.0006175665723277956,0.0001978048712502,0.00046159031784061174,0.0001439581717144
FOLD-2-RES128-TV05-SOTA-NTF-1638410,sota_batch_cv,FOLD-2,sota,False,173,732764,0.21071085661887126,0.2116335774557138,0.5394006155070362,0.5435905372680977,0.0006596432996552707,0.0002150428971612,0.00047570765901026874,0.0001448302783716
FOLD-2-RES256-TV00-SOTA-NTF-1638410,sota_batch_cv,FOLD-2,sota,False,173,732764,0.20855298565223993,0.2133269548920745,0.5386338140144892,0.5439399634058175,0.0006611703410173532,0.0002148746275131,0.00047705708323168,0.0001454705782222
FOLD-2-RES256-TV05-SOTA-NTF-1638410,sota_batch_cv,FOLD-2,sota,False,173,732764,0.21196950591404384,0.2060242202559827,0.5388259635740661,0.5417472167777188,0.0006605056375911551,0.0002136144987453,0.0004764125859132095,0.0001461025794363
FOLD-2-RES256-TV20-SOTA-NTF-1638410,sota_batch_cv,FOLD-2,sota,False,173,732764,0.21288686016394934,0.2057965075165623,0.538627929654118,0.5468112172707349,0.0006596120381939351,0.0002131062062218,0.00047583165016319034,0.0001461963815327
FOLD-2-RES512-TV05-SOTA-NTF-1638410,sota_batch_cv,FOLD-2,sota,False,173,732764,0.2056809313244599,0.2039021056025286,0.5373212633179858,0.5463913049669328,0.000662001415701405,0.0002145812717139,0.00047715816148671353,0.0001463219054383
FOLD-2-RIEMANN-GPLFR-riemann-d810,sota_batch_cv,FOLD-2,gplfr,False,173,732764,0.29510248694692864,0.2928476386773765,0.5369828930814504,0.5488441769964947,0.0006211964727815584,0.0001984483925304,0.0004651692756798924,0.0001434832788666
FOLD-2-SPECTRAL-GPLFR-spectral-d810,sota_batch_cv,FOLD-2,gplfr,False,173,732764,0.2989942393924255,0.2960654034556749,0.5400359351246753,0.5523128454634305,0.0006196432058267038,0.0001982922922133,0.0004637336923094279,0.0001427625240339
FOLD-2-WITHIN-REG03-DEEPSPATIAL-TRANSPORT-256-6-100-WITHIN-MOUSE10,sota_batch_cv,FOLD-2,sota-deepspatial,False,173,491468,-12.512143036916193,-1.00375854781428,0.13932945000396094,0.1284930927353343,0.0009693947991841491,0.0005197437197955,0.0007274057378293152,0.0003940312319899
FOLD-2-ZW01-NONE-SOTA-SPA3D-409610,sota_batch_cv,FOLD-2,sota,False,173,732764,0.3427766237712519,0.3310099293489389,0.5805530073969902,0.5844806208542546,0.000600471150725375,0.0001871250769302,0.0004431934906921608,0.0001352324219308
FOLD-2-ZW03-ALFT-SOTA-SPA3D-409610,sota_batch_cv,FOLD-2,sota,False,173,732764,0.3435122652629461,0.3406158006202771,0.5835363746139335,0.5896589259299617,0.0006001181088821381,0.0001880612929791,0.0004474409963104201,0.0001400069742101
FOLD-2-ZW03-HILBERT-SOTA-SPA3D-409610,sota_batch_cv,FOLD-2,sota,False,173,732764,-1.1228087340850086,-1.0766536016055728,0.1557548904547113,0.1659336272842211,0.0010822625482128205,0.0003412771409524,0.0008816938715591889,0.000288055423485
FOLD-2-ZW03-NONE-NODES150K-SOTA-SPA3D-409610,sota_batch_cv,FOLD-2,sota,False,173,732764,0.37865090487480507,0.3693402508852808,0.6101220158645337,0.6211608460309288,0.000584491630695182,0.0001847061016179,0.00042918820075410626,0.0001284415865096
FOLD-2-ZW03-NONE-SOTA-SPA3D-409610,sota_batch_cv,FOLD-2,sota,False,173,732764,0.3701632291628124,0.3553989435644095,0.6037369674590146,0.6114486161438037,0.0005887390386206557,0.0001864124080458,0.0004327266024837157,0.0001300534814587
FOLD-2-ZW05-NONE-SOTA-SPA3D-409610,sota_batch_cv,FOLD-2,sota,False,173,732764,0.37920736419231654,0.3713864917724974,0.6117790240232048,0.6180650015345146,0.0005850794784179055,0.0001846041375856,0.00042863271608147143,0.0001276699777814
FOLD-3-CROSS-REG03-DEEPSPATIAL-TRANSPORT-256-6-100-CROSS-MOUSE10,sota_batch_cv,FOLD-3,sota-deepspatial,False,173,468757,-2.8024043561899665,-1.1735261249836508,0.05106621008433602,0.0439631044682202,0.0009775576962450204,0.0004114530721566,0.0007396342545356688,0.0003192567058181
FOLD-3-CROSS-REG08-DEEPSPATIAL-TRANSPORT-256-6-100-CROSS-MOUSE10,sota_batch_cv,FOLD-3,sota-deepspatial,False,173,468757,-3.5544493103001242,-0.7300007313730155,0.09376471388598286,0.082612342852178,0.000916110275586759,0.0004151617713926,0.0007108912823086081,0.0003180164933529
FOLD-3-EUCLIDEAN-GPLFR-euclidean-d810,sota_batch_cv,FOLD-3,gplfr,False,173,695996,0.28997695834109366,0.2845418591306572,0.5417192293712424,0.5553109197579786,0.0006167533451183724,0.0001952596609686,0.0004567387594715284,0.0001380872663284
FOLD-3-RES128-TV05-SOTA-NTF-1638410,sota_batch_cv,FOLD-3,sota,False,173,695996,0.18088110409278735,0.1773707451925232,0.5299416610626908,0.5334490093083021,0.0006657848647651603,0.0002099391674659,0.0004738108743540405,0.0001454959849272
FOLD-3-RES256-TV00-SOTA-NTF-1638410,sota_batch_cv,FOLD-3,sota,False,173,695996,0.17309440313356442,0.1585007752828598,0.5269141695092254,0.5324356050203468,0.0006693583614991096,0.0002107614284416,0.0004774729944590819,0.0001464518051588
FOLD-3-RES256-TV05-SOTA-NTF-1638410,sota_batch_cv,FOLD-3,sota,False,173,695996,0.17476358108106294,0.1631020931417255,0.5270995579737119,0.5342520944108781,0.0006678050419594277,0.0002093054120143,0.00047632788370923477,0.0001462396987826
FOLD-3-RES256-TV20-SOTA-NTF-1638410,sota_batch_cv,FOLD-3,sota,False,173,695996,0.170927447760191,0.1567702211349754,0.5258683661789293,0.5299731502290039,0.0006701074829263178,0.0002103168725359,0.00047806482029332496,0.00014553331151
FOLD-3-RES512-TV05-SOTA-NTF-1638410,sota_batch_cv,FOLD-3,sota,False,173,695996,0.17434579887139953,0.1668251643273727,0.527491182742331,0.5349208255599953,0.0006673637325870833,0.0002081832011536,0.0004755731395912681,0.0001454278056169
FOLD-3-RIEMANN-GPLFR-riemann-d810,sota_batch_cv,FOLD-3,gplfr,False,173,695996,0.27436855706583024,0.2686296347588061,0.5265081744786466,0.5425984713083098,0.0006233907414878191,0.0001954698012444,0.00046380717179803527,0.0001416873712634
FOLD-3-SPECTRAL-GPLFR-spectral-d810,sota_batch_cv,FOLD-3,gplfr,False,173,695996,0.2779061545364216,0.2690542497533118,0.5324162398853592,0.5474336229767623,0.0006223719810674315,0.000196959211292,0.00046309903863473963,0.0001408464274918
FOLD-3-WITHIN-REG03-DEEPSPATIAL-TRANSPORT-256-6-100-WITHIN-MOUSE10,sota_batch_cv,FOLD-3,sota-deepspatial,False,173,468757,-8.815108117758871,-0.9625564430885296,0.13003032088588848,0.14172132434135,0.000956953638453004,0.0004313514199487,0.0007214973470647853,0.0003604911548313
FOLD-3-ZW01-NONE-SOTA-SPA3D-409610,sota_batch_cv,FOLD-3,sota,False,173,695996,0.32471760824324675,0.3163519247910937,0.5741198850506583,0.5836333568242358,0.0006021425077120343,0.0001927418409411,0.0004417584725119023,0.0001346897918895
